client_id,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,satisfaction_score,age,is_investor,has_loan,is_corporate,age_group,cluster,segment,pca_1,pca_2
CL101469,Individual,Female,United States,North America - West,Personal use,Yes,Website,3.0,51.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.1961372506279395,0.7158549250995407
CL101470,Individual,Male,Australia,Oceania,Personal use,Yes,Website,2.0,39.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3840259827920978,0.36533214836321987
CL101471,Individual,Male,United States,North America - West,Investment,Yes,Property Portal,4.0,35.0,1,1,0,30-39,3,Leveraged Investors,-0.08895035374537269,-1.37810336978508
CL101472,Individual,Female,United States,North America - West,Personal use,Yes,Agent Referral,4.0,39.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.272921713072307,0.32522982378490833
CL101473,Individual,Female,France,Europe - West,Investment,No,Social Media,5.0,48.0,1,0,0,40-49,1,Cash Investors,1.5719211451772956,-1.3785376114345291
CL101474,Corporate,Not Specified,France,Europe - West,Investment,No,Website,4.0,39.0,1,0,1,30-39,2,Corporate Investors,3.054514352177101,1.0824591391094596
CL101475,Individual,Female,France,Europe - West,Investment,No,Social Media,4.0,54.0,1,0,0,50-59,1,Cash Investors,1.583046389321569,-1.1702784330553921
CL101476,Individual,Male,Germany,Europe - West,Investment,No,Friend/Family,4.0,40.0,1,0,0,30-39,1,Cash Investors,1.4286613172049094,-1.607037963636844
CL101477,Individual,Female,Brazil,Latin America,Investment,No,Agent Referral,4.0,30.0,1,0,0,<30,1,Cash Investors,1.317952349208717,-1.9149005381153381
CL101478,Individual,Female,France,Europe - West,Personal use,No,Agent Referral,4.0,54.0,0,0,0,50-59,5,Cash Home Buyers,-0.6440815076615051,0.408056064515299
CL101479,Individual,Other,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,25.0,0,1,0,<30,0,Mortgage Home Buyers,-2.427710361312198,-0.10937836352711452
CL101480,Individual,Male,Germany,Europe - West,Personal use,Yes,Website,4.0,35.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3178258149435638,0.19716132721181576
CL101481,Individual,Female,United States,North America - East,Personal use,Yes,Website,3.0,34.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3840948949192358,0.18811641193494152
CL101482,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Social Media,4.0,64.0,0,1,0,60+,0,Mortgage Home Buyers,-1.9967713409423202,1.1008953707957132
CL101483,Individual,Male,Canada,North America - East,Investment,Yes,Website,3.0,33.0,1,1,0,30-39,3,Leveraged Investors,-0.16776540165490697,-1.4208410258259436
CL101484,Individual,Male,United Arab Emirates,Middle East,Investment,No,Agent Referral,5.0,23.0,1,0,0,<30,1,Cash Investors,1.2957707730473087,-2.154203158445334
CL101485,Individual,Other,United States,North America - West,Personal use,No,Website,5.0,34.0,0,0,0,30-39,5,Cash Home Buyers,-0.8106741738483856,-0.23870602994551857
CL101486,Individual,Male,Brazil,Latin America,Personal use,Yes,Property Portal,3.0,47.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.238872942779753,0.5943304561092366
CL101487,Individual,Female,Germany,Europe - West,Investment,No,Agent Referral,5.0,50.0,1,0,0,40-49,1,Cash Investors,1.594291737509956,-1.316030225772147
CL101488,Individual,Male,Australia,Oceania,Investment,No,Social Media,3.0,66.0,1,0,0,60+,1,Cash Investors,1.6605096255686527,-0.775758602971102
CL101489,Corporate,Not Specified,Germany,Europe - West,Investment,No,Social Media,3.0,64.0,1,0,1,60+,2,Corporate Investors,3.276130750151267,1.8840179415639067
CL101490,Corporate,Not Specified,United States,North America - East,Personal use,Yes,Agent Referral,4.0,35.0,0,1,1,30-39,4,Corporate Buyers,-0.6794132525239632,2.922919484418199
CL101491,Individual,Female,Singapore,Southeast Asia,Personal use,No,Agent Referral,5.0,32.0,0,0,0,30-39,5,Cash Home Buyers,-0.8321080640799398,-0.29689818507757865
CL101492,Individual,Female,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,4.0,58.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.0628514047467403,0.9150552208512251
CL101493,Individual,Male,India,South Asia,Investment,Yes,Social Media,4.0,36.0,1,1,0,30-39,3,Leveraged Investors,-0.07896281214063842,-1.3462349996383591
CL101494,Individual,Female,Germany,Europe - West,Personal use,Yes,Agent Referral,4.0,33.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3392597051751176,0.13896917207975562
CL101495,Individual,Female,United Arab Emirates,Middle East,Investment,Yes,Website,5.0,36.0,1,1,0,30-39,3,Leveraged Investors,-0.02417090968642712,-1.3717077533213362
CL101496,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Property Portal,4.0,63.0,1,0,1,60+,2,Corporate Investors,3.32135595650507,1.8301510447432012
CL101497,Individual,Male,United Arab Emirates,Middle East,Personal use,Yes,Friend/Family,3.0,35.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3722141412745428,0.22048273762536386
CL101498,Individual,Female,United Kingdom,Europe - West,Investment,No,Website,3.0,38.0,1,0,0,30-39,1,Cash Investors,1.3505114835845444,-1.6484492046041406
CL101499,Individual,Female,United Arab Emirates,Middle East,Investment,Yes,Property Portal,4.0,49.0,1,1,0,40-49,3,Leveraged Investors,0.06583829449451856,-0.9434951824730567
CL101500,Individual,Male,India,South Asia,Investment,No,Website,4.0,37.0,1,0,0,30-39,1,Cash Investors,1.3946678995259465,-1.701491173228984
CL101501,Corporate,Not Specified,Brazil,Latin America,Investment,Yes,Website,4.0,48.0,1,1,1,40-49,2,Corporate Investors,1.691026115177541,1.7446755051996798
CL101502,Individual,Male,United Kingdom,Europe - West,Investment,No,Website,3.0,24.0,1,0,0,<30,1,Cash Investors,1.1957228353446532,-2.0830573919161637
CL101503,Individual,Male,Germany,Europe - West,Investment,Yes,Property Portal,4.0,43.0,1,1,0,40-49,3,Leveraged Investors,-0.000499697608292111,-1.1297558341782097
CL101504,Individual,Female,Singapore,Southeast Asia,Personal use,No,Agent Referral,5.0,41.0,0,0,0,40-49,5,Cash Home Buyers,-0.7326010759257239,-0.017507207519849643
CL101505,Individual,Male,France,Europe - West,Personal use,No,Property Portal,4.0,34.0,0,0,0,30-39,5,Cash Home Buyers,-0.8643972858901962,-0.21405820445840334
CL101506,Individual,Male,India,South Asia,Personal use,Yes,Friend/Family,5.0,35.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.2617886453574685,0.17648568427739486
CL101507,Individual,Male,Germany,Europe - West,Personal use,Yes,Social Media,4.0,45.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2068416492678864,0.5110699737293963
CL101508,Individual,Male,United States,North America - East,Personal use,Yes,Agent Referral,5.0,57.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.018694988805338,0.8620132522263818
CL101509,Individual,Male,India,South Asia,Personal use,Yes,Website,4.0,32.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.350994810994969,0.10403100135923943
CL101510,Individual,Female,United States,North America - East,Investment,No,Friend/Family,4.0,41.0,1,0,0,40-49,1,Cash Investors,1.4397176492220445,-1.5759945216859852
CL101511,Individual,Female,United States,North America - West,Investment,No,Agent Referral,5.0,52.0,1,0,0,50-59,1,Cash Investors,1.616404401544226,-1.2539433418704293
CL101512,Individual,Female,United Arab Emirates,Middle East,Investment,No,Social Media,4.0,32.0,1,0,0,30-39,1,Cash Investors,1.339807084944597,-1.853234155974285
CL101513,Corporate,Not Specified,India,South Asia,Investment,No,Website,4.0,53.0,1,0,1,50-59,2,Corporate Investors,3.2093030004169925,1.5170673264214827
CL101514,Individual,Male,Australia,Oceania,Investment,No,Property Portal,5.0,41.0,1,0,0,40-49,1,Cash Investors,1.495595611469751,-1.5966666332864028
CL101515,Individual,Male,Canada,North America - East,Investment,Yes,Friend/Family,4.0,27.0,1,1,0,<30,3,Leveraged Investors,-0.17806622417162252,-1.627777320465517
CL101516,Corporate,Not Specified,United States,North America - West,Investment,No,Social Media,4.0,61.0,1,0,1,60+,2,Corporate Investors,3.2981745020583992,1.7688890890373457
CL101517,Individual,Male,Brazil,Latin America,Personal use,No,Social Media,4.0,41.0,0,0,0,40-49,5,Cash Home Buyers,-0.7880717521826512,0.0040708173934703605
CL101518,Individual,Male,United States,North America - East,Personal use,No,Agent Referral,5.0,48.0,0,0,0,40-49,5,Cash Home Buyers,-0.6552067518057784,0.19979688613616192
CL101519,Individual,Female,United States,North America - West,Personal use,Yes,Agent Referral,4.0,28.0,0,1,0,<30,0,Mortgage Home Buyers,-2.394541365260793,-0.016248037674538373
CL101520,Individual,Female,United Kingdom,Europe - West,Personal use,Yes,Website,4.0,41.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.251487822840753,0.38342197891696844
CL101521,Individual,Female,France,Europe - West,Personal use,Yes,Friend/Family,4.0,57.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.073762088939034,0.8814399338702725
CL101522,Corporate,Not Specified,Australia,Oceania,Investment,No,Website,3.0,47.0,1,0,1,40-49,2,Corporate Investors,3.0877522603556447,1.3528052013903145
CL101523,Individual,Male,India,South Asia,Personal use,No,Website,3.0,55.0,0,0,0,50-59,5,Cash Home Buyers,-0.6889166974056233,0.4572033043704848
CL101524,Individual,Male,India,South Asia,Personal use,Yes,Website,4.0,29.0,0,1,0,<30,0,Mortgage Home Buyers,-2.384163807046374,0.01090067550666303
CL101525,Individual,Female,United States,North America - East,Investment,Yes,Agent Referral,5.0,46.0,1,1,0,40-49,3,Leveraged Investors,0.08707118428763982,-1.0573786050430911
CL101526,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Social Media,4.0,36.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3063486374221025,0.23167899617166743
CL101527,Individual,Male,Germany,Europe - West,Personal use,Yes,Friend/Family,3.0,45.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.261650821103192,0.5309171571339517
CL101528,Individual,Male,United States,North America - East,Personal use,Yes,Agent Referral,4.0,32.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3503160371922527,0.10792573012889686
CL101529,Individual,Female,Canada,North America - East,Personal use,Yes,Agent Referral,3.0,23.0,0,1,0,<30,0,Mortgage Home Buyers,-2.5050357733050057,-0.14946672075484757
CL101530,Individual,Female,United Kingdom,Europe - West,Investment,Yes,Social Media,4.0,38.0,1,1,0,30-39,3,Leveraged Investors,-0.05685014810636829,-1.2841481157366414
CL101531,Individual,Male,United States,North America - West,Investment,Yes,Social Media,4.0,49.0,1,1,0,40-49,3,Leveraged Investors,0.06476950408211775,-0.9426702542771948
CL101532,Individual,Male,United Arab Emirates,Middle East,Investment,No,Property Portal,5.0,44.0,1,0,0,40-49,1,Cash Investors,1.5287646075211563,-1.5035363074338264
CL101533,Individual,Male,India,South Asia,Personal use,No,Property Portal,4.0,46.0,0,0,0,40-49,5,Cash Home Buyers,-0.731721301684575,0.15846309895190214
CL101534,Individual,Male,United States,North America - West,Personal use,Yes,Property Portal,5.0,43.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.172672774931219,0.42615963495783216
CL101535,Individual,Female,France,Europe - West,Personal use,Yes,Property Portal,3.0,45.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2609856068140233,0.532243572207519
CL101536,Individual,Male,India,South Asia,Personal use,No,Property Portal,4.0,46.0,0,0,0,40-49,5,Cash Home Buyers,-0.731721301684575,0.15846309895190214
CL101537,Individual,Female,India,South Asia,Personal use,No,Social Media,3.0,38.0,0,0,0,30-39,5,Cash Home Buyers,-0.8764534961925938,-0.06706098178512152
CL101538,Individual,Female,Singapore,Southeast Asia,Investment,No,Social Media,4.0,42.0,1,0,0,40-49,1,Cash Investors,1.4503704051159478,-1.5427997364656973
CL101539,Individual,Other,Germany,Europe - West,Investment,Yes,Friend/Family,3.0,60.0,1,1,0,50-59,3,Leveraged Investors,0.1315799844352981,-0.5813452094131928
CL101540,Individual,Female,Singapore,Southeast Asia,Investment,Yes,Website,2.0,43.0,1,1,0,40-49,3,Leveraged Investors,-0.11241482944209337,-1.0884080796433713
CL101541,Individual,Male,Canada,North America - East,Personal use,Yes,Agent Referral,3.0,42.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.294965464979439,0.44035867631146913
CL101542,Individual,Male,United Kingdom,Europe - West,Investment,No,Property Portal,4.0,42.0,1,0,0,40-49,1,Cash Investors,1.4514391955283488,-1.5436246646615595
CL101543,Individual,Male,United States,North America - West,Personal use,Yes,Social Media,3.0,39.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.328392389329234,0.3468078486982282
CL101544,Individual,Female,Germany,Europe - West,Personal use,Yes,Website,3.0,36.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.3619822308849656,0.25020329583665907
CL101545,Corporate,Not Specified,United Kingdom,Europe - West,Investment,No,Agent Referral,5.0,41.0,1,0,1,40-49,2,Corporate Investors,3.132518537972625,1.12644222510685
CL101546,Corporate,Not Specified,Canada,North America - East,Personal use,No,Website,3.0,59.0,0,0,1,50-59,4,Corporate Buyers,0.9930424192798013,3.303240500610646
CL101547,Individual,Male,India,South Asia,Personal use,Yes,Agent Referral,4.0,40.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.261865381055172,0.35627326573576706
CL101548,Individual,Male,United Kingdom,Europe - West,Personal use,Yes,Social Media,4.0,32.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.350573965490643,0.10750522836823226
CL101549,Individual,Female,Canada,North America - East,Investment,No,Social Media,5.0,42.0,1,0,0,40-49,1,Cash Investors,1.5055831530744852,-1.564798263139682
CL101550,Corporate,Not Specified,United States,North America - West,Investment,Yes,Social Media,4.0,46.0,1,1,1,40-49,2,Corporate Investors,1.6693342966475968,1.686062848306955
CL101551,Individual,Female,Germany,Europe - West,Investment,No,Website,4.0,39.0,1,0,0,30-39,1,Cash Investors,1.4167805635602166,-1.6394042893272665
CL101552,Individual,Female,United Kingdom,Europe - West,Personal use,Yes,Agent Referral,3.0,22.0,0,1,0,<30,0,Mortgage Home Buyers,-2.516092105322141,-0.1805101627057064
CL101553,Individual,Male,United Kingdom,Europe - West,Personal use,No,Website,4.0,47.0,0,0,0,40-49,5,Cash Home Buyers,-0.7221546055841668,0.18685724208963014
CL101554,Individual,Male,Canada,North America - East,Personal use,No,Agent Referral,5.0,43.0,0,0,0,40-49,5,Cash Home Buyers,-0.7104884118914537,0.04457967638186793
CL101555,Individual,Male,India,South Asia,Personal use,No,Friend/Family,4.0,31.0,0,0,0,30-39,5,Cash Home Buyers,-0.8982314962307705,-0.30851494538454677
CL101556,Individual,Female,Australia,Oceania,Investment,No,Website,4.0,49.0,1,0,0,40-49,1,Cash Investors,1.5273438837315676,-1.3289698698186785
CL101557,Individual,Female,France,Europe - West,Personal use,Yes,Property Portal,4.0,26.0,0,1,0,<30,0,Mortgage Home Buyers,-2.4158431671810527,-0.07958035153278249
CL101558,Individual,Male,United Arab Emirates,Middle East,Investment,Yes,Friend/Family,4.0,52.0,1,1,0,50-59,3,Leveraged Investors,0.09834207625675466,-0.8516912716940477
CL101559,Corporate,Not Specified,Singapore,Southeast Asia,Investment,No,Agent Referral,4.0,46.0,1,0,1,40-49,2,Corporate Investors,3.1325874500997632,1.3036579615351287
CL101560,Corporate,Not Specified,Brazil,Latin America,Investment,No,Agent Referral,4.0,46.0,1,0,1,40-49,2,Corporate Investors,3.1325874500997632,1.3036579615351287
CL101561,Individual,Male,United Arab Emirates,Middle East,Personal use,Yes,Website,3.0,43.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.28458790676502,0.4675073894926706
CL101562,Individual,Female,Australia,Oceania,Personal use,Yes,Website,4.0,37.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.2957131509092936,0.2592482111135333
CL101563,Individual,Female,Australia,Oceania,Personal use,Yes,Property Portal,2.0,34.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.4378180069610464,0.21276423742205675
CL101564,Corporate,Not Specified,India,South Asia,Investment,No,Friend/Family,4.0,48.0,1,0,1,40-49,2,Corporate Investors,3.154845761958875,1.3631730004067524
CL101565,Individual,Female,Germany,Europe - West,Investment,No,Property Portal,4.0,40.0,1,0,0,30-39,1,Cash Investors,1.4293265314940786,-1.605711548563277
CL101566,Individual,Male,United States,North America - East,Investment,No,Social Media,2.0,36.0,1,0,0,30-39,1,Cash Investors,1.2736069170960629,-1.685063334822881
CL101567,Corporate,Not Specified,United States,North America - West,Investment,No,Property Portal,3.0,34.0,1,0,1,30-39,2,Corporate Investors,2.9455095800496154,0.9518897548422812
CL101568,Individual,Female,Germany,Europe - West,Personal use,Yes,Property Portal,4.0,54.0,0,1,0,50-59,0,Mortgage Home Buyers,-2.1062658707012702,0.7896360230912634
CL101569,Individual,Male,France,Europe - West,Investment,No,Website,4.0,39.0,1,0,0,30-39,1,Cash Investors,1.4167805635602166,-1.6394042893272665
CL101570,Individual,Male,Germany,Europe - West,Personal use,Yes,Website,4.0,32.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.350994810994969,0.10403100135923943
CL101571,Individual,Other,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,5.0,29.0,0,1,0,<30,0,Mortgage Home Buyers,-2.3282722852851205,-0.007203122397664031
CL101572,Individual,Male,United Arab Emirates,Middle East,Personal use,Yes,Agent Referral,3.0,49.0,0,1,0,40-49,0,Mortgage Home Buyers,-2.2175711408594934,0.6576627699674807
CL101573,Individual,Male,Singapore,Southeast Asia,Investment,No,Social Media,4.0,26.0,1,0,0,<30,1,Cash Investors,1.2734690928417867,-2.0394948076794375
CL101574,Corporate,Not Specified,United States,North America - East,Investment,Yes,Agent Referral,4.0,41.0,1,1,1,40-49,2,Corporate Investors,1.6143105648603113,1.5312661403133256
CL101575,Individual,Female,Canada,North America - East,Personal use,Yes,Property Portal,4.0,34.0,0,1,0,30-39,0,Mortgage Home Buyers,-2.327392511043972,0.16876718407408764
CL101576,Corporate,Not Specified,India,South Asia,Investment,No,Website,4.0,35.0,1,0,1,30-39,2,Corporate Investors,3.0102890241085607,0.9582853713060245
CL101577,Individual,Female,Singapore,Southeast Asia,Investment,No,Property Portal,2.0,28.0,1,0,0,<30,1,Cash Investors,1.1862250513713832,-1.9342357986256133
CL101578,Individual,Male,Brazil,Latin America,Investment,No,Agent Referral,3.0,35.0,1,0,0,30-39,1,Cash Investors,1.3180212613358553,-1.7376848016870596
CL101579,Corporate,Not Specified,Singapore,Southeast Asia,Personal use,No,Website,5.0,34.0,0,0,1,30-39,4,Corporate Buyers,0.8270596147684988,2.4831573984912074
CL101580,Individual,Male,Australia,Oceania,Personal use,No,Property Portal,4.0,43.0,0,0,0,40-49,5,Cash Home Buyers,-0.7648902977359803,0.06533277309932582
